Subdivision,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
KONKAN & GOA,1939,1.5,34.0,11.4,181.3,351.0,533.3,486.9,224.1,388.4,190.8,2.7,2.0,2407.2
KONKAN & GOA,1940,1.5,57.8,182.1,72.7,394.6,502.0,437.7,332.3,355.5,98.8,18.7,9.3,2462.8
KONKAN & GOA,1941,4.5,32.9,54.1,246.9,526.6,547.4,411.9,364.1,367.4,144.6,17.0,9.4,2726.8
KONKAN & GOA,1942,7.5,25.3,131.0,233.6,469.4,617.7,333.9,328.4,464.2,40.7,27.9,0.0,2679.6
KONKAN & GOA,1943,54.6,34.1,171.6,247.4,406.4,517.1,394.9,417.9,365.9,86.2,9.3,6.1,2711.3
KONKAN & GOA,1944,39.5,21.2,63.1,139.4,518.8,491.4,388.6,304.3,456.6,89.3,6.9,9.8,2528.9
KONKAN & GOA,1945,37.3,40.1,68.5,141.1,395.1,501.2,507.4,497.2,282.6,197.3,1.0,2.9,2671.8
KONKAN & GOA,1946,0.3,19.7,103.9,180.4,326.9,582.8,550.0,298.8,265.8,349.5,8.5,1.4,2688.3
KONKAN & GOA,1947,3.9,9.2,84.1,244.3,383.2,487.2,571.9,287.9,362.6,202.2,2.8,13.1,2652.3
KONKAN & GOA,1948,9.9,42.4,59.5,261.0,684.1,602.4,539.8,451.5,315.5,176.5,50.2,7.6,3200.2
KONKAN & GOA,1949,22.6,23.3,75.1,372.0,336.9,688.3,445.1,460.0,390.7,148.3,13.0,10.9,2986.1
KONKAN & GOA,1950,21.2,52.0,94.2,113.5,283.0,564.6,390.5,489.1,201.6,134.4,50.3,3.9,2398.3
KONKAN & GOA,1951,4.9,3.4,54.2,244.6,251.7,593.0,554.4,388.3,208.4,271.5,46.2,6.0,2626.5
KONKAN & GOA,1952,4.5,10.3,107.6,156.7,468.7,403.1,577.8,467.1,343.4,278.0,43.4,2.0,2862.5
KONKAN & GOA,1953,17.8,13.3,227.2,158.7,375.5,407.8,462.9,285.3,454.9,144.1,5.8,13.1,2566.4
KONKAN & GOA,1954,22.0,45.7,39.8,267.6,493.4,597.4,575.7,426.1,217.9,155.2,1.8,24.4,2867.3
KONKAN & GOA,1955,9.4,9.6,143.7,211.0,329.3,548.4,567.7,419.0,284.5,147.8,91.8,8.4,2770.6
KONKAN & GOA,1956,29.7,3.2,121.8,204.1,536.6,718.4,443.3,383.2,172.6,149.6,44.5,9.6,2816.5
KONKAN & GOA,1957,67.4,33.4,20.7,136.4,448.5,445.1,407.7,370.0,208.9,99.9,11.8,10.9,2260.7
KONKAN & GOA,1958,18.7,44.9,10.4,191.6,546.3,392.9,366.5,547.8,282.8,215.3,4.7,19.1,2641.1
KONKAN & GOA,1959,31.0,46.1,110.7,143.2,470.8,514.4,366.2,256.2,287.1,304.8,7.9,0.2,2538.7
KONKAN & GOA,1960,0.1,11.2,38.7,45.5,315.5,457.8,559.0,352.6,485.7,62.5,29.8,4.0,2362.3
KONKAN & GOA,1961,11.7,20.1,260.3,125.9,363.4,344.5,359.5,353.4,230.4,131.8,35.2,7.2,2243.3
KONKAN & GOA,1962,25.0,28.0,17.4,136.8,374.0,608.7,344.2,518.3,138.3,119.9,11.2,5.6,2327.5
KONKAN & GOA,1963,3.4,8.2,51.5,184.4,291.4,605.9,562.4,435.9,211.8,147.3,29.6,7.2,2538.9
KONKAN & GOA,1964,9.9,23.2,80.6,269.5,298.0,557.4,605.0,344.7,326.0,207.2,8.4,13.1,2743.0
KONKAN & GOA,1965,5.2,70.6,53.3,158.9,327.6,505.8,405.6,425.4,306.7,84.0,61.4,12.8,2417.3
KONKAN & GOA,1966,19.8,23.7,36.3,163.3,327.5,789.5,510.0,523.4,249.1,126.8,32.0,11.7,2813.1
KONKAN & GOA,1967,11.7,37.9,106.6,111.8,289.8,397.4,495.2,261.0,303.5,97.2,14.6,3.9,2130.4
KONKAN & GOA,1968,22.4,20.2,76.9,170.3,439.9,594.5,488.8,347.6,231.8,115.2,24.2,2.3,2534.2
KONKAN & GOA,1969,27.6,1.9,99.5,180.2,252.9,567.4,468.0,450.9,184.8,82.3,27.1,1.8,2344.4
KONKAN & GOA,1970,48.1,36.2,92.4,205.1,503.1,666.4,480.8,391.6,402.0,252.0,17.9,0.1,3095.5
KONKAN & GOA,1971,37.9,18.6,37.7,143.6,239.5,442.8,408.9,481.3,231.5,201.3,80.5,11.9,2335.4
KONKAN & GOA,1972,18.0,40.4,100.9,259.4,337.1,583.7,443.2,273.8,228.0,100.3,2.9,5.4,2393.1
KONKAN & GOA,1973,10.1,79.2,27.4,253.9,320.6,633.2,360.8,401.6,351.1,129.2,68.8,35.2,2671.1
KONKAN & GOA,1974,31.7,11.7,80.0,259.5,370.8,634.7,793.0,515.4,436.9,274.4,28.1,2.2,3438.5
KONKAN & GOA,1975,9.4,22.6,18.7,224.1,323.1,338.8,526.2,316.2,300.1,172.1,18.2,6.0,2275.5
KONKAN & GOA,1976,5.5,36.7,97.6,141.9,174.7,502.0,392.6,356.7,148.8,65.4,24.6,3.2,1949.7
KONKAN & GOA,1977,9.5,15.9,72.8,370.4,393.6,394.7,465.6,458.3,172.7,173.7,46.4,21.7,2595.3
KONKAN & GOA,1978,5.2,8.5,44.8,100.2,254.3,491.4,441.5,251.8,272.3,63.4,55.4,0.7,1989.3
KONKAN & GOA,1979,3.3,8.7,38.4,93.6,222.6,306.4,628.8,255.7,342.0,217.2,23.5,35.1,2175.3
KONKAN & GOA,1980,13.2,35.2,97.3,170.9,281.7,389.5,453.0,411.2,266.1,141.7,1.1,0.7,2261.6
KONKAN & GOA,1981,29.6,30.7,91.2,153.1,253.9,275.0,547.7,345.3,278.6,48.9,9.2,35.7,2098.9
KONKAN & GOA,1982,1.9,31.9,50.8,258.2,214.7,520.3,551.8,380.2,294.9,61.6,30.4,17.0,2413.7
KONKAN & GOA,1983,16.2,37.8,92.5,167.7,276.0,368.6,594.4,421.4,454.0,157.3,7.1,24.5,2617.5
KONKAN & GOA,1984,23.0,7.3,28.8,201.9,414.2,481.6,1008.8,366.5,456.5,163.6,5.9,23.2,3181.2
KONKAN & GOA,1985,8.9,33.3,154.2,271.6,338.3,501.7,735.6,358.2,340.3,75.1,16.0,19.3,2852.5
KONKAN & GOA,1986,16.4,12.2,28.7,282.2,160.8,404.2,471.4,420.2,439.8,304.0,61.3,7.6,2608.9
KONKAN & GOA,1987,8.9,28.3,111.7,200.8,200.3,540.6,775.7,441.4,452.7,155.6,38.8,11.9,2966.7
KONKAN & GOA,1988,7.1,45.8,82.2,156.8,575.0,400.9,654.6,774.0,338.1,172.6,74.2,6.0,3287.3
KONKAN & GOA,1989,11.0,52.1,30.4,181.1,265.3,488.3,759.2,271.7,425.8,200.4,15.4,6.3,2706.9
KONKAN & GOA,1990,19.8,46.5,96.0,333.6,302.3,506.8,446.5,353.4,443.8,208.2,7.0,5.7,2769.7
KONKAN & GOA,1991,13.7,30.4,62.0,175.0,492.4,516.3,426.4,389.6,431.5,227.3,9.4,41.8,2815.7
KONKAN & GOA,1992,14.8,46.5,53.9,114.0,291.7,450.4,492.6,340.1,299.4,125.2,14.6,12.2,2255.4
KONKAN & GOA,1993,73.8,97.6,86.5,140.0,375.1,614.6,586.3,475.1,302.8,131.7,8.5,2.1,2894.3
KONKAN & GOA,1994,26.5,38.7,154.7,159.8,276.9,484.7,312.7,316.6,183.2,148.6,16.4,15.8,2134.6
KONKAN & GOA,1995,8.9,40.3,41.8,144.8,298.4,672.3,564.6,547.6,405.6,80.7,95.1,7.3,2907.4
KONKAN & GOA,1996,12.7,23.4,103.6,101.6,416.6,408.7,525.6,433.1,230.2,271.9,3.7,0.2,2531.3
KONKAN & GOA,1997,18.2,41.5,94.4,132.9,243.2,570.2,519.9,314.4,375.4,38.0,13.9,37.6,2399.7
KONKAN & GOA,1998,12.2,31.8,137.2,188.8,253.4,585.3,608.5,563.0,219.8,190.8,50.4,0.4,2841.3
KONKAN & GOA,1999,2.5,0.6,37.9,146.4,465.9,446.7,627.7,529.1,216.1,201.8,14.3,2.4,2691.4
KONKAN & GOA,2000,20.4,14.0,67.3,237.6,367.9,552.6,315.5,518.5,314.0,86.3,20.6,0.5,2515.0
KONKAN & GOA,2001,5.6,40.9,32.6,195.2,265.6,393.4,445.5,301.0,274.0,196.8,20.7,2.3,2173.5
KONKAN & GOA,2002,20.7,5.9,80.0,283.1,287.8,500.2,559.9,312.3,218.9,50.1,72.5,8.0,2399.3
KONKAN & GOA,2003,8.7,41.8,96.1,214.4,245.3,573.0,481.2,299.7,249.6,233.4,13.6,18.6,2475.3
KONKAN & GOA,2004,15.0,19.5,73.2,341.3,347.4,404.6,860.0,287.5,321.4,339.8,6.6,7.0,3023.3
KONKAN & GOA,2005,22.8,31.2,172.8,209.0,284.4,377.8,465.7,463.9,163.5,218.5,8.0,1.1,2418.7
KONKAN & GOA,2006,0.7,42.6,21.6,165.9,330.1,406.3,351.8,211.1,256.1,96.3,25.7,10.8,1919.1
KONKAN & GOA,2007,1.7,74.4,24.1,248.6,224.2,493.4,682.6,312.0,501.2,166.9,47.6,4.3,2781.2
KONKAN & GOA,2008,30.2,15.0,107.9,154.9,210.7,409.3,489.4,510.6,269.5,133.6,2.7,1.6,2335.4
KONKAN & GOA,2009,7.0,11.8,44.1,133.0,244.1,320.8,425.3,519.8,191.6,134.6,9.5,4.2,2045.8
KONKAN & GOA,2010,0.6,3.7,104.4,393.2,386.1,566.2,423.2,404.3,331.7,108.0,11.6,7.9,2740.8
KONKAN & GOA,2011,10.9,12.4,106.2,91.0,249.7,333.4,407.9,302.2,233.3,29.9,13.3,2.8,1793.0
KONKAN & GOA,2012,14.9,6.2,22.8,242.1,188.2,693.4,493.6,300.4,372.0,167.8,10.4,2.3,2514.3
KONKAN & GOA,2013,1.1,10.1,46.9,129.9,399.7,331.2,364.8,332.8,250.5,122.4,0.9,2.1,1992.4
KONKAN & GOA,2014,2.0,28.1,33.2,54.8,340.2,400.4,373.3,479.1,424.5,79.3,19.8,0.5,2235.2
KONKAN & GOA,2015,13.9,15.0,43.4,240.8,328.3,572.6,303.8,593.8,280.4,59.9,15.3,20.5,2487.8
KONKAN & GOA,2016,18.9,16.4,62.6,314.7,317.9,365.3,496.5,187.2,272.6,141.4,36.6,8.8,2238.9
KONKAN & GOA,2017,1.8,36.0,123.3,300.9,255.9,490.8,428.4,477.5,342.4,209.9,10.6,11.3,2688.9
KONKAN & GOA,2018,6.1,17.2,73.9,137.0,256.3,371.6,375.3,288.7,297.0,52.9,15.9,24.8,1916.7
KONKAN & GOA,2019,2.5,27.3,44.5,205.7,393.4,406.7,665.8,207.9,336.9,190.4,13.6,2.4,2497.3
KONKAN & GOA,2020,17.6,17.5,28.6,167.4,471.6,666.5,730.5,304.1,564.2,201.6,19.6,1.0,3190.2
KONKAN & GOA,2021,8.7,2.5,43.3,98.6,270.5,477.8,366.0,434.8,166.7,135.2,2.9,10.5,2017.5
KONKAN & GOA,2022,23.7,52.5,47.1,344.6,517.7,858.1,291.1,217.2,229.9,221.2,0.3,4.8,2752.3
KONKAN & GOA,2023,0.4,21.8,98.9,102.2,145.9,555.4,354.0,377.4,181.0,142.8,16.8,19.0,2015.6
MADHYA MAHARASHTRA,1901,18.8,0.6,7.7,36.6,30.4,107.7,215.9,194.1,83.7,68.7,4.4,0.5,769.0
MADHYA MAHARASHTRA,1902,7.8,0.0,0.1,5.0,9.8,102.6,210.9,114.5,169.5,60.4,40.5,62.9,784.0
MADHYA MAHARASHTRA,1903,7.5,0.0,0.0,3.2,77.2,86.3,281.8,155.5,142.3,74.2,7.6,2.2,837.9
MADHYA MAHARASHTRA,1904,0.4,4.7,1.7,3.0,18.7,114.6,126.5,59.5,183.0,91.1,0.0,0.4,603.4
MADHYA MAHARASHTRA,1905,0.0,1.2,0.0,2.3,23.6,65.0,252.8,79.0,52.6,52.9,8.3,0.0,537.7
MADHYA MAHARASHTRA,1906,10.5,0.8,0.0,0.1,9.3,184.8,199.3,204.9,88.7,19.1,15.5,11.1,744.3
MADHYA MAHARASHTRA,1907,0.5,3.7,1.5,54.5,0.6,118.0,262.3,267.8,94.1,7.6,3.6,0.9,815.1
MADHYA MAHARASHTRA,1908,0.2,0.0,4.7,6.3,5.8,85.1,263.0,169.9,166.6,16.3,4.0,0.0,721.9
MADHYA MAHARASHTRA,1909,1.2,0.1,0.7,1.4,38.5,179.6,247.0,101.6,146.2,31.1,3.1,4.7,755.2
MADHYA MAHARASHTRA,1910,0.0,0.0,1.0,0.0,13.1,204.6,172.0,228.6,195.7,70.0,30.2,0.0,915.1
MADHYA MAHARASHTRA,1911,2.0,0.1,2.2,0.2,12.0,136.9,137.7,153.2,29.9,23.7,42.9,3.8,544.3
MADHYA MAHARASHTRA,1912,0.0,0.4,0.0,9.0,20.9,88.3,307.6,150.0,34.7,86.0,67.6,0.3,764.8
MADHYA MAHARASHTRA,1913,0.0,0.2,0.0,8.4,34.0,259.9,210.8,86.6,82.8,43.7,0.6,5.5,732.4
MADHYA MAHARASHTRA,1914,0.0,0.4,0.3,3.7,15.2,188.3,348.8,204.3,211.6,22.0,36.6,7.6,1038.9
MADHYA MAHARASHTRA,1915,8.6,6.6,13.9,21.9,12.1,195.2,225.4,80.0,228.5,76.8,20.9,18.0,908.1
MADHYA MAHARASHTRA,1916,0.0,0.2,0.4,4.9,55.2,144.8,257.6,185.9,217.5,136.8,69.1,0.1,1072.4
MADHYA MAHARASHTRA,1917,0.1,20.0,4.8,7.7,15.6,174.3,120.6,187.0,205.2,169.5,33.4,0.0,938.2
MADHYA MAHARASHTRA,1918,5.1,0.6,2.6,1.0,90.5,51.7,68.4,112.4,55.1,13.3,30.0,7.5,438.0
MADHYA MAHARASHTRA,1919,3.0,0.5,1.2,2.7,38.2,173.5,198.9,153.8,231.7,45.1,28.4,1.9,879.1
MADHYA MAHARASHTRA,1920,41.5,0.2,0.1,9.7,8.0,120.7,185.9,94.1,113.8,26.0,0.3,0.0,600.3
MADHYA MAHARASHTRA,1921,1.6,0.0,0.3,9.0,1.1,105.8,291.6,125.0,128.7,47.5,23.7,0.0,734.3
MADHYA MAHARASHTRA,1922,18.3,2.6,0.0,16.7,27.4,161.7,218.2,79.4,97.1,41.2,141.1,1.4,805.2
MADHYA MAHARASHTRA,1923,1.9,1.7,32.7,8.7,10.5,30.7,290.0,126.5,169.5,6.4,0.0,2.3,680.9
MADHYA MAHARASHTRA,1924,2.1,0.0,2.8,19.7,4.6,80.3,173.8,220.5,185.8,49.6,3.6,5.3,748.2
MADHYA MAHARASHTRA,1925,0.0,0.0,3.1,1.5,38.9,177.7,152.0,115.2,94.7,33.9,40.7,4.0,661.8
MADHYA MAHARASHTRA,1926,34.3,0.6,0.1,0.2,11.2,85.9,230.6,258.0,147.7,8.1,8.3,2.2,787.1
MADHYA MAHARASHTRA,1927,0.0,1.0,0.9,4.6,9.3,184.9,318.7,85.4,183.6,51.3,83.3,2.0,925.2
MADHYA MAHARASHTRA,1928,0.1,10.3,3.7,8.0,0.3,143.3,217.7,159.6,209.0,62.5,3.1,14.1,831.6
MADHYA MAHARASHTRA,1929,1.0,6.4,2.0,37.1,6.4,155.9,168.2,73.7,151.6,82.5,3.4,2.2,690.4
MADHYA MAHARASHTRA,1930,0.0,0.0,0.7,3.2,29.8,178.1,233.7,106.5,247.0,87.4,37.7,5.0,929.1
MADHYA MAHARASHTRA,1931,0.0,0.0,0.6,14.0,2.9,109.7,316.3,233.5,178.9,180.9,70.2,25.2,1132.3
MADHYA MAHARASHTRA,1932,0.0,0.5,8.6,22.3,27.3,67.3,351.7,221.3,162.8,148.4,30.8,4.0,1045.0
MADHYA MAHARASHTRA,1933,1.4,0.5,3.4,8.5,76.5,182.3,194.7,259.4,286.1,93.3,24.0,22.3,1152.4
MADHYA MAHARASHTRA,1934,3.7,0.0,1.9,7.3,8.0,138.2,217.0,222.3,136.8,41.2,82.0,0.0,858.3
MADHYA MAHARASHTRA,1935,2.5,0.0,0.0,3.7,1.4,149.6,208.6,195.5,126.7,119.4,7.7,3.9,819.0
MADHYA MAHARASHTRA,1936,1.3,6.2,4.3,3.8,21.1,169.2,113.9,106.3,161.5,17.2,130.4,0.3,735.6
MADHYA MAHARASHTRA,1937,0.0,2.0,2.0,47.7,4.7,146.7,319.4,63.6,219.9,96.1,1.3,11.0,914.4
MADHYA MAHARASHTRA,1938,0.6,1.0,23.5,12.2,50.4,239.9,286.6,169.4,191.5,141.3,7.6,2.3,1126.3
MADHYA MAHARASHTRA,1939,0.2,0.2,4.1,6.3,1.1,127.6,303.9,219.9,88.5,41.8,27.3,0.8,821.9
MADHYA MAHARASHTRA,1940,1.3,1.8,0.5,16.5,15.8,191.3,215.9,188.7,132.0,95.2,30.1,4.2,893.2
MADHYA MAHARASHTRA,1941,28.2,8.0,1.8,5.4,4.2,96.1,338.6,103.7,143.3,44.5,0.1,0.4,774.3
MADHYA MAHARASHTRA,1942,0.2,2.5,0.2,6.7,10.0,213.3,364.7,191.6,93.8,20.0,1.3,36.9,941.3
MADHYA MAHARASHTRA,1943,4.1,0.0,1.5,3.5,63.4,150.5,316.4,80.9,166.2,196.0,10.6,0.0,993.2
MADHYA MAHARASHTRA,1944,0.8,0.7,10.3,0.1,21.4,132.2,421.7,227.8,142.1,115.3,13.6,0.0,1086.0
MADHYA MAHARASHTRA,1945,4.2,0.0,0.0,9.8,5.2,125.6,263.7,209.0,132.4,37.1,6.3,0.0,793.3
MADHYA MAHARASHTRA,1946,0.0,2.9,0.0,22.0,34.3,138.4,288.5,255.9,170.3,23.1,152.8,15.4,1103.6
MADHYA MAHARASHTRA,1947,18.7,1.4,4.5,31.0,19.6,63.0,230.6,272.8,216.2,23.0,10.3,14.6,905.7
MADHYA MAHARASHTRA,1948,16.9,0.7,4.3,7.6,8.9,191.0,239.6,181.5,162.0,66.6,137.1,0.1,1016.3
MADHYA MAHARASHTRA,1949,0.0,0.0,2.0,4.8,58.4,102.0,201.3,174.0,323.1,82.2,5.7,0.0,953.7
MADHYA MAHARASHTRA,1950,0.0,0.2,1.5,5.9,23.2,59.5,400.2,102.9,248.8,87.3,2.2,0.8,932.6
MADHYA MAHARASHTRA,1951,0.1,0.0,0.5,9.3,29.5,150.1,250.2,136.3,71.7,128.9,20.1,0.0,796.9
MADHYA MAHARASHTRA,1952,0.0,1.9,0.0,8.9,18.9,131.2,268.8,139.1,57.1,56.7,0.0,0.8,683.3
MADHYA MAHARASHTRA,1953,1.2,0.0,0.1,24.5,2.0,186.3,216.5,220.2,126.8,116.1,0.0,0.0,893.6
MADHYA MAHARASHTRA,1954,2.0,0.4,16.0,6.0,15.8,158.5,305.3,171.7,263.0,30.1,0.0,16.2,985.1
MADHYA MAHARASHTRA,1955,3.2,0.0,6.8,12.2,25.8,140.9,149.6,254.3,218.9,159.0,10.4,0.0,981.0
MADHYA MAHARASHTRA,1956,1.5,0.2,1.1,11.3,91.2,111.0,360.5,252.0,165.8,148.0,90.1,1.1,1233.8
MADHYA MAHARASHTRA,1957,0.1,0.0,4.8,20.9,36.9,177.8,196.4,202.2,98.7,85.1,26.8,0.1,849.8
MADHYA MAHARASHTRA,1958,1.6,0.0,5.4,23.6,32.9,101.9,393.3,296.6,112.1,57.4,29.2,0.1,1054.1
MADHYA MAHARASHTRA,1959,2.4,0.0,0.0,16.8,39.3,174.7,344.3,199.0,202.7,84.7,54.9,0.1,1118.9
MADHYA MAHARASHTRA,1960,3.6,0.0,3.0,5.1,61.3,146.3,235.0,138.0,229.0,44.9,18.8,0.8,885.9
MADHYA MAHARASHTRA,1961,0.3,0.1,0.5,9.7,104.2,163.5,411.9,135.0,104.8,128.0,10.0,2.5,1070.5
MADHYA MAHARASHTRA,1962,0.2,0.1,6.7,12.9,57.2,46.8,287.5,164.0,199.9,51.9,23.0,48.8,899.0
MADHYA MAHARASHTRA,1963,0.8,4.3,14.0,12.0,23.3,138.6,252.3,268.7,72.7,93.5,19.1,0.6,899.9
MADHYA MAHARASHTRA,1964,0.0,0.0,4.1,6.2,7.0,139.8,238.9,242.3,223.1,60.0,23.3,0.9,945.6
MADHYA MAHARASHTRA,1965,5.8,0.2,0.3,10.2,12.3,82.9,380.7,200.3,54.8,10.0,4.6,28.5,790.6
MADHYA MAHARASHTRA,1966,1.9,0.5,1.4,2.1,81.5,83.8,315.0,94.0,149.0,14.5,82.6,11.2,837.3
MADHYA MAHARASHTRA,1967,0.0,0.1,4.7,13.3,7.8,130.4,367.4,139.0,146.6,43.1,2.1,58.6,913.0
MADHYA MAHARASHTRA,1968,1.6,3.6,9.4,11.2,2.5,95.4,238.9,213.3,172.1,60.6,15.1,0.3,824.0
MADHYA MAHARASHTRA,1969,0.2,0.0,1.4,5.8,4.0,140.1,307.1,242.4,234.0,20.1,22.3,0.9,978.2
MADHYA MAHARASHTRA,1970,1.0,0.0,0.6,17.9,39.1,195.4,200.1,254.9,161.3,70.9,0.0,0.0,941.4
MADHYA MAHARASHTRA,1971,0.0,0.0,0.1,3.8,43.3,155.6,124.9,204.0,185.6,56.0,0.0,0.0,773.2
MADHYA MAHARASHTRA,1972,0.0,0.2,0.0,4.0,13.8,90.4,195.1,99.3,88.1,7.3,21.6,0.1,519.8
MADHYA MAHARASHTRA,1973,0.0,3.0,1.8,3.2,10.1,124.7,312.0,243.9,172.8,104.8,3.9,0.4,980.5
MADHYA MAHARASHTRA,1974,0.0,0.1,2.5,14.6,60.9,77.5,217.9,184.7,201.5,152.0,0.1,0.0,911.8
MADHYA MAHARASHTRA,1975,0.4,1.1,0.1,1.0,15.4,165.6,228.0,223.2,242.8,158.3,4.8,0.0,1040.7
MADHYA MAHARASHTRA,1976,0.1,0.0,6.0,3.4,3.3,283.6,315.6,240.8,87.7,14.3,68.9,2.2,1025.8
MADHYA MAHARASHTRA,1977,0.0,0.1,7.1,9.9,31.3,209.0,262.5,150.4,94.6,64.4,112.1,5.7,947.2
MADHYA MAHARASHTRA,1978,0.6,10.8,4.6,22.2,33.1,174.2,179.6,211.8,124.1,57.0,63.5,2.1,883.5
MADHYA MAHARASHTRA,1979,3.5,1.8,5.3,1.0,7.1,129.7,194.5,299.0,249.9,46.0,88.4,0.5,1026.8
MADHYA MAHARASHTRA,1980,0.0,0.0,1.5,16.1,8.6,279.2,197.4,286.6,89.2,14.7,29.8,16.4,939.5
MADHYA MAHARASHTRA,1981,10.5,0.0,3.7,6.8,7.7,135.9,248.9,188.6,253.7,56.8,11.0,6.2,929.7
MADHYA MAHARASHTRA,1982,2.1,0.2,0.2,6.3,33.8,114.6,187.7,186.6,119.5,55.2,45.8,0.0,751.9
MADHYA MAHARASHTRA,1983,0.1,1.4,0.0,0.0,2.8,125.3,218.1,259.4,263.0,43.2,2.5,2.8,918.8
MADHYA MAHARASHTRA,1984,0.6,11.2,3.7,4.6,0.6,109.6,260.8,140.0,133.2,109.1,4.7,1.7,779.8
MADHYA MAHARASHTRA,1985,2.6,0.2,2.3,9.1,12.3,118.7,189.5,145.1,63.5,107.3,5.4,0.0,656.1
MADHYA MAHARASHTRA,1986,1.6,2.7,0.3,2.4,8.5,200.8,126.1,157.9,101.0,8.9,19.4,14.6,644.1
MADHYA MAHARASHTRA,1987,1.7,3.9,2.5,4.0,36.6,130.3,166.7,226.9,63.5,98.8,38.0,34.6,807.6
MADHYA MAHARASHTRA,1988,0.0,0.1,0.1,18.8,7.6,111.0,314.1,165.7,324.8,27.5,1.9,4.9,976.6
MADHYA MAHARASHTRA,1989,0.0,0.0,16.3,3.3,11.8,153.5,271.9,152.1,181.6,22.9,1.4,1.7,816.5
MADHYA MAHARASHTRA,1990,2.6,0.2,0.0,0.2,78.2,150.5,233.1,317.5,98.7,154.9,17.2,1.9,1055.0
MADHYA MAHARASHTRA,1991,0.0,0.1,0.3,12.2,19.2,293.8,318.1,143.3,67.6,21.7,4.6,0.1,881.0
MADHYA MAHARASHTRA,1992,0.0,0.0,0.0,2.1,5.1,147.4,182.1,252.9,132.6,55.3,10.0,0.0,787.6
MADHYA MAHARASHTRA,1993,0.0,0.1,3.1,5.7,11.4,150.8,293.0,161.5,165.2,193.4,10.7,34.3,1029.2
MADHYA MAHARASHTRA,1994,3.2,0.1,0.6,21.8,23.9,255.2,338.0,192.5,121.7,66.3,12.6,0.0,1035.8
MADHYA MAHARASHTRA,1995,20.1,0.2,5.4,6.9,23.9,65.7,259.5,86.3,193.4,121.9,4.9,0.0,788.3
MADHYA MAHARASHTRA,1996,0.2,0.0,0.1,4.2,5.8,163.8,283.1,187.7,163.6,172.1,4.7,0.5,985.7
MADHYA MAHARASHTRA,1997,3.2,0.0,2.3,15.6,6.5,183.8,236.3,291.5,92.1,57.4,69.1,39.5,997.5
MADHYA MAHARASHTRA,1998,0.2,0.0,0.6,2.5,18.8,154.2,275.1,230.3,264.9,165.3,22.4,0.0,1134.3
MADHYA MAHARASHTRA,1999,0.0,6.8,0.0,0.1,39.1,227.5,259.4,86.5,169.5,177.6,0.0,0.0,966.5
MADHYA MAHARASHTRA,2000,0.4,1.1,0.2,1.7,21.0,178.0,197.7,159.1,87.4,56.5,2.7,2.1,707.9
MADHYA MAHARASHTRA,2001,4.4,0.0,0.4,4.8,8.4,158.7,209.7,159.1,137.3,125.2,5.1,0.5,813.7
MADHYA MAHARASHTRA,2002,1.7,3.4,0.9,11.1,11.7,256.6,94.7,238.8,101.8,36.0,5.6,0.0,762.4
MADHYA MAHARASHTRA,2003,0.7,1.9,1.6,5.6,13.5,198.2,207.8,184.2,118.5,29.8,3.4,0.1,765.2
MADHYA MAHARASHTRA,2004,0.1,0.1,0.0,3.8,46.0,214.3,171.4,346.9,180.9,42.3,7.4,0.1,1013.1
MADHYA MAHARASHTRA,2005,3.4,0.4,1.5,11.1,7.0,236.2,360.0,257.8,273.7,63.2,0.0,0.0,1214.4
MADHYA MAHARASHTRA,2006,0.0,0.0,7.1,0.2,42.3,200.4,420.4,421.2,217.0,56.7,25.5,0.0,1390.9
MADHYA MAHARASHTRA,2007,1.3,0.4,0.0,2.0,5.1,282.0,287.6,259.8,189.2,3.4,3.9,0.0,1034.7
MADHYA MAHARASHTRA,2008,0.0,0.0,18.1,0.6,1.1,105.4,155.1,259.6,316.0,55.7,4.0,1.3,917.0
MADHYA MAHARASHTRA,2009,0.0,1.5,0.8,0.4,8.0,70.8,327.7,150.2,164.7,97.8,121.3,4.3,947.4
MADHYA MAHARASHTRA,2010,2.9,0.1,1.0,2.3,5.3,185.6,280.9,233.2,165.5,78.2,72.6,0.2,1027.7
MADHYA MAHARASHTRA,2011,0.0,0.3,0.4,5.0,3.0,135.8,268.4,245.6,149.6,62.5,0.0,0.0,870.5
MADHYA MAHARASHTRA,2012,0.0,0.0,0.0,3.1,1.5,67.9,203.0,185.2,128.7,93.6,2.1,0.0,685.0
MADHYA MAHARASHTRA,2013,1.3,4.6,0.1,0.8,1.7,225.6,341.0,159.7,208.3,57.9,3.1,0.6,1004.7
MADHYA MAHARASHTRA,2014,0.4,4.5,8.2,0.7,3.7,43.3,302.5,245.2,122.0,35.9,31.7,13.3,811.6
MADHYA MAHARASHTRA,2015,1.7,1.7,37.3,9.3,22.6,167.2,100.9,66.9,135.5,48.9,14.7,0.2,607.0
MADHYA MAHARASHTRA,2016,0.0,0.7,7.1,1.4,7.7,100.7,319.6,232.7,171.9,62.4,1.1,0.9,906.3
MADHYA MAHARASHTRA,2017,0.0,0.0,0.4,0.8,18.0,189.2,280.9,192.0,190.1,112.8,5.0,5.1,994.4
MADHYA MAHARASHTRA,2018,0.0,0.1,0.5,5.3,10.0,159.1,265.8,183.4,52.1,20.1,19.6,0.4,716.4
